cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
17199,"""Williamson, (IL)""",248.3 - 317.9 (21),37.4,11.3,29.2,26,20.6,301.2
17001,"""Adams, (IL)""",248.3 - 317.9 (21),37.4,11.4,38,27.8,19.1,295.8
17005,"""Bond, (IL)""",360.7 - 389.7 (20),36.8,6.1,27.4,21.1,20.5,385.4
17007,"""Boone, (IL)""",248.3 - 317.9 (21),35.6,7.8,33,25.4,18.2,317.8
17009,"""Brown, (IL)""",318.0 - 337.6 (20),32.9,8.2,21.4,20.7,22,337.3
17011,"""Bureau, (IL)""",360.7 - 389.7 (20),38.3,12.6,31.8,32.8,18.7,373
17013,"""Calhoun, (IL)""",318.0 - 337.6 (20),39.7,7.9,30,19,20.3,324.4
17015,"""Carroll, (IL)""",337.7 - 360.6 (21),39.8,7.3,29.4,22.4,18.8,350.3
17017,"""Cass, (IL)""",360.7 - 389.7 (20),37.4,5.6,32.8,22.4,21.4,365.2
17019,"""Champaign, (IL)""",248.3 - 317.9 (21),30.6,9.9,30.7,22.2,16,274.3
17021,"""Christian, (IL)""",318.0 - 337.6 (20),37.7,8.5,36.2,29.5,20.8,336.2
17023,"""Clark, (IL)""",389.8 - 450.3 (20),38.4,9,31.2,33,20.8,405.1
17025,"""Clay, (IL)""",389.8 - 450.3 (20),38.5,13,28.6,32.6,21.2,429
